conversation_id,system,failed_over,latency_ms,queue_wait_ms,preserved,expected_fact,reasoning,provider,turn_count,concurrency
conv-058,baseline,True,1231.74,42767.74230000155,False,Stellan Taniguchi,"The assistant failed to recall the specific fact 'Stellan Taniguchi' as the new CEO of HelixCorp, which was provided earlier in the conversation. Instead, it stated that it doesn't have access to previous conversations, thus not preserving the expected fact.",openai,7,100
conv-054,baseline,True,1267.15,40975.19309999883,False,8886,"The assistant failed to recall the specific flight number '8886' mentioned earlier in the conversation. Instead, it stated that it doesn't have access to previous messages, which indicates it did not preserve the expected fact.",openai,9,100
conv-056,baseline,True,1527.69,41239.48440000357,False,Plexarase,"The assistant failed to recall the specific fact 'Plexarase' as the currency from the earlier conversation. Instead, it stated that it doesn't have information about the game, indicating a lack of recall of the expected fact.",openai,11,100
conv-059,baseline,True,1152.98,43576.36689999965,False,Cephlonium,"The assistant did not recall the specific word 'Cephlonium' that was mentioned earlier in the conversation. Instead, it expressed uncertainty and offered to help brainstorm, indicating it did not preserve the expected fact.",openai,7,100
conv-057,baseline,True,1332.9,42242.87420000598,False,"January 21, 1966","The assistant failed to recall the specific date 'January 21, 1966' that was mentioned earlier in the conversation. Instead, it stated that it doesn't have information about the warranty details and asked for more information to calculate the expiration date. This indicates that the expected fact was not preserved in the response.",openai,11,100
conv-060,baseline,True,1119.34,44000.18680000104,False,52,"The assistant did not recall or provide the expected fact, which was the employee ID '52'. Instead, it stated that it doesn't have access to personal data and suggested checking with HR or official documents. This indicates that the assistant did not preserve the specific fact from earlier in the conversation.",openai,7,100
conv-064,baseline,True,1122.53,45118.813900001085,False,Gleam,"The assistant failed to recall the specific fact 'Gleam' as the user's favorite programming language. Instead, it stated that it doesn't have access to previous conversations, which means it did not preserve the expected fact.",openai,9,100
conv-063,baseline,True,1460.8,44728.6861000037,False,Zeltrixil,"The assistant failed to recall the specific fact 'Zeltrixil' as the currency from the earlier conversation. Instead, it stated that it doesn't have information about the game described, indicating a lack of recall of the expected fact.",openai,9,100
conv-053,baseline,True,1212.56,46261.82560000592,False,919-2790,"The assistant explicitly states that it does not have access to previous conversations or specific data shared, which means it did not recall the expected fact '919-2790' as the quarterly budget figure. Therefore, the fact was not preserved in the response.",openai,9,100
conv-066,baseline,True,1487.43,48727.44999999954,False,Plexaros,"The assistant failed to recall the specific fact 'Plexaros' as the codename for the new protocol. Instead, it stated that it doesn't have access to previous conversations, which indicates it did not preserve the expected fact.",openai,9,100
conv-065,baseline,True,1144.17,47581.81090000247,False,1222,"The assistant failed to recall the specific parcel tracking ID '1222' that was shared earlier in the conversation. Instead, it stated that it doesn't have access to previous interactions, which means it did not preserve the expected fact.",openai,7,100
conv-061,baseline,True,1429.29,48091.016999998865,False,"May 14, 2027","The assistant failed to recall the specific expiration date of May 14, 2027, which was provided earlier in the conversation. Instead, it asked for additional information to calculate the expiration date, indicating it did not retain the expected fact.",openai,9,100
conv-062,baseline,True,1894.58,46192.916199994346,False,1972-04-02,"The assistant failed to recall the specific lease renewal date '1972-04-02' mentioned earlier in the conversation. Instead, it stated that it doesn't have access to previous conversations, which means it did not incorporate the expected fact into its response.",openai,11,100
conv-067,baseline,True,1520.85,49517.5769999995,False,Phalixus,"The assistant explicitly states that it does not have access to previous conversations or specific details about the user's world-building project. Therefore, it fails to recall the specific fact 'Phalixus' as the name of the magical mineral.",openai,11,100
conv-070,baseline,True,1080.11,50213.95629999721,False,cold-brew concentrate,"The assistant failed to recall the specific fact 'cold-brew concentrate' from the conversation. Instead, it stated that it doesn't have access to previous conversations, which means it did not provide the expected fact.",openai,7,100
conv-071,baseline,True,1348.02,51037.676800003646,False,568-6180,"The assistant explicitly states that it does not have access to previous conversations or specific details, and thus does not recall the expected fact of '568-6180' as the temperature ceiling for the server room. It asks the user to provide the information again, indicating it did not preserve the fact.",openai,7,100
conv-068,baseline,True,1524.47,51297.486599997064,False,22 July 2031,"The assistant failed to recall the specific date '22 July 2031' mentioned earlier in the conversation. Instead, it stated that it doesn't have access to previous conversations, which means it did not preserve the expected fact.",openai,11,100
conv-074,baseline,True,1242.36,52385.765700000964,False,Plexarix,"The assistant failed to recall the specific nickname 'Plexarix' for the internal tool. Instead, it stated that it doesn't have access to internal information and did not provide the expected fact.",openai,9,100
conv-073,baseline,True,1182.47,52819.09799999968,False,133.34,The assistant explicitly states that it does not have access to previous conversations and asks for the information again. It does not recall or mention the expected fact '133.34' as the building code.,openai,9,100
conv-077,baseline,True,1784.33,54003.13050000336,False,4433,"The assistant failed to recall the specific temperature ceiling of 4433 mentioned earlier in the conversation. Instead, it stated that it doesn't have access to previous conversations and asked for the information again.",openai,9,100
conv-076,baseline,True,1198.88,53633.47380000406,False,literary fiction,"The assistant failed to recall the specific fact that the user only reads 'literary fiction.' Instead, it stated that it doesn't have access to previous conversations and asked the user to provide the information again. This indicates that the expected fact was not preserved in the response.",openai,7,100
conv-069,baseline,True,1259.25,55997.46460000012,False,Bastian Mbeki,"The assistant failed to recall the specific fact 'Bastian Mbeki' as the author of the report. Instead, it stated that it doesn't have access to previous conversations, which indicates it did not preserve the expected fact.",openai,9,100
conv-078,baseline,True,1159.5,54829.67320000328,False,18 December 1984,"The assistant failed to recall the specific date '18 December 1984' mentioned earlier in the conversation. Instead, it stated that it doesn't have access to previous conversations, which means it did not preserve the expected fact.",openai,7,100
conv-075,baseline,True,1252.84,57437.01850000172,False,Torquexar,"The assistant failed to recall the specific nickname 'Torquexar' that was mentioned earlier in the conversation. Instead, it stated that it doesn't have access to internal information and did not provide the expected fact.",openai,9,100
conv-081,baseline,True,1168.4,57258.911900006315,False,145-1058,"The assistant failed to recall the specific building code '145-1058' that was provided earlier in the conversation. Instead, it stated that it doesn't have access to previous conversations and asked for the information again. This indicates that the expected fact was not preserved in the response.",openai,9,100
conv-072,baseline,True,1643.65,55791.08210000229,False,"August 20, 1977","The assistant failed to recall the specific date 'August 20, 1977' from earlier in the conversation. Instead, it stated that it doesn't have access to previous conversations and asked for more context, which indicates it did not preserve the expected fact.",openai,7,100
conv-085,baseline,True,1164.55,58683.562700005,False,18 October 1983,"The assistant failed to recall the specific date '18 October 1983' from earlier in the conversation. Instead, it stated that it doesn't have access to previous conversations, which means it did not incorporate the Expected Fact into its response.",openai,11,100
conv-087,baseline,True,1269.12,62609.301200002774,False,1996-04-22,"The assistant failed to recall the specific project deadline of '1996-04-22' mentioned earlier in the conversation. Instead, it stated that it doesn't have access to previous messages or specific project details, which indicates it did not preserve the expected fact.",openai,11,100
conv-086,baseline,True,1620.38,60989.136099997566,False,Gorlixix,"The assistant explicitly states that it does not have access to previous conversations or specific details, and thus does not recall the name 'Gorlixix' for the magical mineral. It offers to help brainstorm instead, indicating it did not preserve the expected fact.",openai,11,100
conv-091,baseline,True,1408.73,64627.228899999966,False,28 November 1996,"The assistant failed to recall the specific date '28 November 1996' from earlier in the conversation. Instead, it stated that it doesn't have access to previous conversations, which indicates it did not preserve the expected fact.",openai,9,100
conv-079,baseline,True,6213.8,58421.371000001716,False,Nexiumine,"The assistant failed to recall the specific nickname 'Nexiumine' for the internal tool. Instead, it stated that it doesn't have access to internal information, which indicates it did not preserve the expected fact from earlier in the conversation.",openai,7,100
conv-082,baseline,True,1368.32,66045.3584000002,False,Orla Kimathi,"The assistant failed to recall the specific fact 'Orla Kimathi' as the project lead on Aurora. Instead, it stated that it doesn't have access to previous conversations, which means it did not incorporate the expected fact into its response.",openai,9,100
conv-090,baseline,True,1256.83,65080.112299996734,False,Elara Petrov,"The assistant failed to recall the specific fact 'Elara Petrov' as the person who wrote the report. Instead, it stated that it doesn't have access to previous conversations, which indicates it did not preserve the expected fact.",openai,11,100
conv-088,baseline,True,1091.83,63988.452100003386,False,Orvaneis,"The assistant failed to recall the specific fact 'Orvaneis' as the name of the secret society in the novel. Instead, it stated that it doesn't have access to the novel's details and offered to help brainstorm, which indicates it did not preserve the expected fact.",openai,9,100
conv-089,baseline,True,1152.03,66339.88710000014,False,Plexarol,"The assistant did not recall the specific word 'Plexarol' that was mentioned earlier in the conversation. Instead, it expressed uncertainty and offered to help brainstorm, indicating it did not preserve the expected fact.",openai,9,100
conv-093,baseline,True,1259.4,67501.57910000681,False,Plexarine,"The assistant failed to recall the specific fact 'Plexarine' as the currency from the earlier conversation. Instead, it asked for more information about the game, indicating it did not remember or recognize the expected fact.",openai,7,100
conv-092,baseline,True,1348.68,68824.06950000138,False,Amara Castellano,"The assistant failed to recall the specific fact 'Amara Castellano' as the name of the doctor mentioned earlier. Instead, it stated that it doesn't have access to previous conversations, which indicates it did not preserve the expected fact.",openai,7,100
conv-094,baseline,True,1167.35,70178.0059000045,False,Vietnamese egg coffee,"The assistant failed to recall the specific fact 'Vietnamese egg coffee' from the conversation. Instead, it stated that it doesn't have access to previous conversations, which means it did not incorporate the expected fact into its response.",openai,7,100
conv-080,baseline,True,1417.22,67418.33380000325,False,Syndexium,"The assistant failed to recall the specific fact 'Syndexium' as the codename for the new protocol. Instead, it stated that it doesn't have access to previous conversations and did not provide the expected fact.",openai,9,100
conv-097,baseline,True,1214.43,71374.72269999853,False,Zephyr Volkov,"The assistant failed to recall the specific fact 'Zephyr Volkov' as the user's emergency contact. Instead, it stated that it doesn't have access to previous conversations, which indicates it did not preserve the expected fact.",openai,9,100
conv-099,baseline,True,1447.63,72589.25800000236,False,"March 19, 1998","The assistant failed to recall the specific fact 'March 19, 1998' as the project deadline. Instead, it stated that it doesn't have access to previous messages, which indicates it did not preserve the expected fact.",openai,7,100
conv-096,baseline,True,1721.14,71345.95440000122,False,Nexiumax,"The assistant failed to recall the specific codename 'Nexiumax' that was mentioned earlier in the conversation. Instead, it stated that it doesn't have access to specific information about the user's projects, which indicates it did not preserve the expected fact.",openai,11,100
conv-083,baseline,True,1522.91,68761.3093999968,False,Isadora Mbeki,"The assistant failed to recall the specific fact 'Isadora Mbeki' as the name of the user's childhood best friend. Instead, it provided a generic response indicating a lack of access to personal information, which does not incorporate the expected fact from earlier in the conversation.",openai,9,100
conv-084,baseline,True,1137.64,59850.868499998716,False,1984-02-03,"The assistant did not recall or mention the specific date '1984-02-03' as the sister's birthday. Instead, it stated that it doesn't have access to personal information, which indicates it did not preserve the expected fact.",openai,11,100
conv-095,baseline,True,1095.64,70277.56679999539,False,487,"The assistant did not recall the specific fact '487' that was mentioned earlier in the conversation. Instead, it stated that it does not have access to previous conversations or specific data shared, which means it failed to incorporate the expected fact into its response.",openai,9,100
conv-101,baseline,True,1707.02,69694.17559999584,False,zone-2 cycling,"The assistant failed to recall the specific fact 'zone-2 cycling' as the user's favorite workout. Instead, it stated that it doesn't have access to previous conversations, which indicates it did not preserve the expected fact.",openai,9,100
conv-103,baseline,True,1086.41,69940.22729999767,False,oat-milk cortado,"The assistant failed to recall the specific fact 'oat-milk cortado' from the conversation. Instead, it stated that it doesn't have access to previous conversations, which means it did not preserve the expected fact.",openai,11,100
conv-102,baseline,True,1346.68,71094.10089999676,False,Amara Nyström,"The assistant failed to recall the specific fact 'Amara Nyström' as the keynote speaker at the summit. Instead, it stated that it doesn't have access to previous conversations, which indicates it did not preserve the expected fact.",openai,9,100
conv-104,baseline,True,1331.27,70748.26409999754,False,Gleam,"The assistant failed to recall the specific fact 'Gleam' as the user's favorite programming language. Instead, it stated that it doesn't have access to previous conversations, which indicates it did not preserve the expected fact.",openai,7,100
conv-105,baseline,True,1261.99,70021.97630000497,False,ship/show/ask,"The assistant failed to recall the specific fact 'ship/show/ask' from the conversation. Instead, it stated that it doesn't have access to previous conversations or personal preferences, which means it did not incorporate the expected fact into its response.",openai,7,100
conv-109,baseline,True,1107.33,70278.80710000209,False,2002-06-13,"The assistant failed to recall the specific date '2002-06-13' from earlier in the conversation. Instead, it stated that it doesn't have access to previous conversations, which indicates it did not preserve the expected fact.",openai,9,100
conv-100,baseline,True,1155.57,73066.26360000053,False,Zephyr Hartmann,"The assistant failed to recall the specific fact 'Zephyr Hartmann' as the person who wrote the report. Instead, it stated that it doesn't have access to previous conversations, which indicates it did not preserve the expected fact.",openai,7,100
conv-107,baseline,True,1261.25,70176.71389999625,False,Bastian Castellano,"The assistant failed to recall the specific fact 'Bastian Castellano' as the name of the new assistant. Instead, it stated that it doesn't have access to previous conversations, which means it did not preserve the expected fact.",openai,9,100
conv-098,baseline,True,1894.03,74044.60650000276,False,"November 27, 2007","The assistant failed to recall the specific fact 'November 27, 2007' as the project deadline. Instead, it stated that it doesn't have access to previous conversations, which means it did not incorporate the expected fact into its response.",openai,11,100
conv-106,baseline,True,1156.08,70731.67330000499,False,Bastian Achterberg,"The assistant failed to recall the specific fact 'Bastian Achterberg' as the author of the report. Instead, it stated that it doesn't have access to previous conversations, which indicates it did not preserve the expected fact.",openai,9,100
conv-110,baseline,True,1229.17,70131.62990000144,False,Rynolos,"The assistant did not recall the specific word 'Rynolos' that was mentioned earlier in the conversation. Instead, it asked for more context or details, indicating it did not remember the expected fact.",openai,11,100
conv-111,baseline,True,1009.42,70263.81310000065,False,Amara Mensah,"The assistant failed to recall the specific fact 'Amara Mensah' as the name of the doctor mentioned earlier. Instead, it stated that it doesn't have access to previous conversations, which indicates it did not preserve the expected fact.",openai,11,100
conv-113,baseline,True,1285.19,69942.91040000331,False,2021-08-15,"The assistant failed to recall the specific warranty expiration date of 2021-08-15 that was mentioned earlier in the conversation. Instead, it asked for additional information to calculate the expiration date, indicating it did not preserve the expected fact.",openai,11,100
conv-117,baseline,True,1377.5,69557.56199999683,False,3362,"The assistant failed to recall the specific fact '3362' from earlier in the conversation. Instead, it stated that it doesn't have access to previous conversations, which indicates it did not preserve the expected fact.",openai,11,100
conv-108,baseline,True,1541.26,70717.63430000098,False,literary fiction,"The assistant failed to recall the specific fact 'literary fiction' from the conversation. Instead, it stated that it doesn't have access to previous conversations and asked the user to provide the information again. This indicates that the expected fact was not preserved in the response.",openai,9,100
conv-116,baseline,True,1245.85,70278.66349999318,False,Georgian,"The assistant failed to recall the specific fact that the user prefers Georgian cuisine. Instead, it stated that it doesn't have access to previous conversations, which means it did not incorporate the expected fact into its response.",openai,7,100
conv-115,baseline,True,1222.66,69788.34389999919,False,332.26,"The assistant explicitly states that it cannot recall past interactions or specific information, including the parcel tracking ID. Therefore, it does not incorporate the expected fact of '332.26' into its response.",openai,9,100
conv-114,baseline,True,1244.01,70380.86409999449,False,Helix,The assistant explicitly states that it cannot recall the text editor mentioned earlier in the conversation. It does not provide the expected fact 'Helix' and instead asks the user to provide the information again.,openai,9,100
conv-112,baseline,True,1174.05,70300.67489999927,False,Ronan Ashworth,"The assistant failed to recall the specific fact 'Ronan Ashworth' as the name of the user's childhood best friend. Instead, it provided a generic response about not having access to personal information, indicating it did not remember the fact shared earlier in the conversation.",openai,9,100
conv-119,baseline,True,1969.02,69693.89590000037,False,1989-08-14,"The assistant failed to recall the specific date '1989-08-14' mentioned earlier in the conversation. Instead, it stated that it doesn't have access to previous conversations, which indicates it did not preserve the expected fact.",openai,11,100
conv-120,baseline,True,1512.51,70500.37750000095,False,Cephlonyl,"The assistant did not recall the specific word 'Cephlonyl' that was mentioned earlier in the conversation. Instead, it expressed uncertainty and offered to help brainstorm, indicating it did not preserve the expected fact.",openai,9,100
